  550.000  5.197474e+02  6.739981e-14  1.807501e+02  7.360953e+01 
 1000.000  4.092533e+02  1.667069e-08  1.227430e+02  5.526181e+01 
 1600.000  1.287113e+02  4.066779e-09  2.159788e+01  1.503614e+01 
 2200.000  4.243214e+01  1.481620e-09  9.987130e+00  5.352115e+00 
 3000.000  2.364056e+01  1.280504e-10  8.735324e-01  2.335340e+00 
 3700.000  4.601104e+00  1.337981e-10  1.078322e+00  5.797156e-01 
 4900.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 6500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 7600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 8500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 9600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
11300.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
13700.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
16600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
21500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
30000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
70000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
