  550.000  5.197474e+02 -1.553047e-13  1.833155e+02  7.396312e+01 
 1000.000  4.092533e+02  1.667068e-08  1.256795e+02  5.566657e+01 
 1600.000  1.287113e+02  4.068076e-09  2.345721e+01  1.529242e+01 
 2200.000  4.243214e+01  1.481671e-09  1.051967e+01  5.425515e+00 
 3000.000  2.364056e+01  1.279147e-10  7.158707e-01  2.313609e+00 
 3700.000  4.601104e+00  1.339098e-10  9.946958e-01  5.681892e-01 
 4900.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 6500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 7600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 8500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 9600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
11300.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
13700.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
16600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
21500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
30000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
70000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
