  550.000  5.197474e+02 -1.538644e-13  1.818871e+02  7.376623e+01 
 1000.000  4.092533e+02  1.667068e-08  1.240064e+02  5.543597e+01 
 1600.000  1.287113e+02  4.065055e-09  2.229779e+01  1.513261e+01 
 2200.000  4.243214e+01  1.481671e-09  1.017747e+01  5.378350e+00 
 3000.000  2.364056e+01  1.280316e-10  7.915996e-01  2.324047e+00 
 3700.000  4.601104e+00  1.338120e-10  1.029532e+00  5.729908e-01 
 4900.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 6500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 7600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 8500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 9600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
11300.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
13700.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
16600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
21500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
30000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
70000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
