  550.000  5.197474e+02 -1.553047e-13  1.816227e+02  7.372979e+01 
 1000.000  4.092533e+02  1.667148e-08  1.237822e+02  5.540506e+01 
 1600.000  1.287113e+02  4.066674e-09  2.291743e+01  1.521802e+01 
 2200.000  4.243214e+01  1.481207e-09  1.039717e+01  5.408631e+00 
 3000.000  2.364056e+01  1.278247e-10  8.235912e-01  2.328456e+00 
 3700.000  4.601104e+00  1.338120e-10  1.098553e+00  5.825041e-01 
 4900.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 6500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 7600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 8500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 9600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
11300.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
13700.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
16600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
21500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
30000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
70000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
