  550.000  0.000000e+00           nan          -nan           nan 
 1000.000  0.000000e+00 -1.408719e-27  4.729429e-11  7.527121e-12 
 1600.000  0.000000e+00 -4.193617e-17  2.236384e-06  3.559317e-07 
 2200.000  0.000000e+00  4.579549e-14  7.017420e-04  1.116857e-04 
 3000.000  0.000000e+00  2.534983e-13  3.785240e-02  6.024397e-03 
 3700.000  0.000000e+00  1.312631e-11  2.958410e-01  4.708455e-02 
 4900.000  0.000000e+00  0.000000e+00  2.176386e+00  3.463826e-01 
 5600.000  0.000000e+00  0.000000e+00  1.003868e+00  1.597705e-01 
 6500.000  0.000000e+00  0.000000e+00  3.240869e+00  5.158003e-01 
 7600.000  0.000000e+00  0.000000e+00  7.170940e+00  1.141291e+00 
 8500.000  0.000000e+00  0.000000e+00  1.888506e+01  3.005650e+00 
 9600.000  0.000000e+00  0.000000e+00  1.589879e+01  2.530371e+00 
11300.000  0.000000e+00  0.000000e+00  4.325426e+01  6.884130e+00 
13700.000  0.000000e+00  0.000000e+00  2.796296e+01  4.450444e+00 
16600.000  0.000000e+00  0.000000e+00  3.174682e+01  5.052662e+00 
21500.000  0.000000e+00  0.000000e+00  3.882422e+01  6.179067e+00 
30000.000  0.000000e+00  0.000000e+00  2.393579e+01  3.809499e+00 
70000.000  0.000000e+00  0.000000e+00  2.027082e+01  3.226200e+00 
