  550.000  5.197474e+02 -3.806221e-14  1.792832e+02  7.340733e+01 
 1000.000  4.092533e+02  1.667068e-08  1.212649e+02  5.505810e+01 
 1600.000  1.287113e+02  4.066361e-09  2.221270e+01  1.512088e+01 
 2200.000  4.243214e+01  1.481671e-09  1.027217e+01  5.391402e+00 
 3000.000  2.364056e+01  1.284208e-10  1.062504e+00  2.361386e+00 
 3700.000  4.601104e+00  1.337981e-10  1.307466e+00  6.112990e-01 
 4900.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 6500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 7600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 8500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 9600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
11300.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
13700.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
16600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
21500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
30000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
70000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
