  550.000  0.000000e+00 -2.242078e-44  4.878101e-25  7.763739e-26 
 1000.000  0.000000e+00 -1.050606e-28  4.641969e-11  7.387924e-12 
 1600.000  0.000000e+00 -4.193558e-17  2.144458e-06  3.413012e-07 
 2200.000  0.000000e+00  4.579658e-14  6.773054e-04  1.077965e-04 
 3000.000  0.000000e+00  2.534983e-13  3.449801e-02  5.490530e-03 
 3700.000  0.000000e+00  1.312631e-11  2.711912e-01  4.316142e-02 
 4900.000  0.000000e+00  0.000000e+00  2.001274e+00  3.185126e-01 
 5600.000  0.000000e+00  0.000000e+00  9.541732e-01  1.518614e-01 
 6500.000  0.000000e+00  0.000000e+00  3.142095e+00  5.000799e-01 
 7600.000  0.000000e+00  0.000000e+00  6.738417e+00  1.072452e+00 
 8500.000  0.000000e+00  0.000000e+00  1.763371e+01  2.806492e+00 
 9600.000  0.000000e+00  0.000000e+00  1.513779e+01  2.409254e+00 
11300.000  0.000000e+00  0.000000e+00  4.089455e+01  6.508571e+00 
13700.000  0.000000e+00  0.000000e+00  2.685658e+01  4.274358e+00 
16600.000  0.000000e+00  0.000000e+00  3.077939e+01  4.898692e+00 
21500.000  0.000000e+00  0.000000e+00  3.764367e+01  5.991176e+00 
30000.000  0.000000e+00  0.000000e+00  2.375156e+01  3.780178e+00 
70000.000  0.000000e+00  0.000000e+00  2.023867e+01  3.221084e+00 
