  550.000  5.197474e+02  6.494582e-13  1.791931e+02  7.339491e+01 
 1000.000  4.092533e+02  1.667069e-08  1.211106e+02  5.503682e+01 
 1600.000  1.287113e+02  4.066149e-09  2.234479e+01  1.513909e+01 
 2200.000  4.243214e+01  1.481671e-09  1.032748e+01  5.399025e+00 
 3000.000  2.364056e+01  1.278186e-10  1.094649e+00  2.365817e+00 
 3700.000  4.601104e+00  1.339238e-10  1.347002e+00  6.167483e-01 
 4900.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 6500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 7600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 8500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 9600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
11300.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
13700.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
16600.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
21500.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
30000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
70000.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
