  550.000  0.000000e+00           nan          -nan           nan 
 1000.000  0.000000e+00 -1.072177e-28  4.483509e-11  7.135726e-12 
 1600.000  0.000000e+00 -4.193617e-17  2.033798e-06  3.236890e-07 
 2200.000  0.000000e+00  4.579658e-14  6.447885e-04  1.026213e-04 
 3000.000  0.000000e+00  2.534913e-13  2.899081e-02  4.614031e-03 
 3700.000  0.000000e+00  1.312631e-11  2.391948e-01  3.806904e-02 
 4900.000  0.000000e+00  0.000000e+00  1.760120e+00  2.801317e-01 
 5600.000  0.000000e+00  0.000000e+00  8.648498e-01  1.376451e-01 
 6500.000  0.000000e+00  0.000000e+00  2.922081e+00  4.650637e-01 
 7600.000  0.000000e+00  0.000000e+00  5.988346e+00  9.530748e-01 
 8500.000  0.000000e+00  0.000000e+00  1.561927e+01  2.485884e+00 
 9600.000  0.000000e+00  0.000000e+00  1.387093e+01  2.207628e+00 
11300.000  0.000000e+00  0.000000e+00  3.615501e+01  5.754248e+00 
13700.000  0.000000e+00  0.000000e+00  2.463221e+01  3.920338e+00 
16600.000  0.000000e+00  0.000000e+00  2.882430e+01  4.587529e+00 
21500.000  0.000000e+00  0.000000e+00  3.507024e+01  5.581602e+00 
30000.000  0.000000e+00  0.000000e+00  2.321446e+01  3.694697e+00 
70000.000  0.000000e+00  0.000000e+00  2.005891e+01  3.192474e+00 
