  550.000  0.000000e+00           nan          -nan           nan 
 1000.000  0.000000e+00 -1.072296e-28  4.428466e-11  7.048122e-12 
 1600.000  0.000000e+00 -4.193617e-17  2.030659e-06  3.231895e-07 
 2200.000  0.000000e+00  4.579549e-14  6.406909e-04  1.019691e-04 
 3000.000  0.000000e+00  2.536099e-13  2.733809e-02  4.350992e-03 
 3700.000  0.000000e+00  1.312631e-11  2.346714e-01  3.734912e-02 
 4900.000  0.000000e+00  0.000000e+00  1.715254e+00  2.729912e-01 
 5600.000  0.000000e+00  0.000000e+00  8.350109e-01  1.328961e-01 
 6500.000  0.000000e+00  0.000000e+00  2.825494e+00  4.496914e-01 
 7600.000  0.000000e+00  0.000000e+00  5.753368e+00  9.156769e-01 
 8500.000  0.000000e+00  0.000000e+00  1.515238e+01  2.411577e+00 
 9600.000  0.000000e+00  0.000000e+00  1.360450e+01  2.165224e+00 
11300.000  0.000000e+00  0.000000e+00  3.451403e+01  5.493080e+00 
13700.000  0.000000e+00  0.000000e+00  2.373470e+01  3.777495e+00 
16600.000  0.000000e+00  0.000000e+00  2.808511e+01  4.469884e+00 
21500.000  0.000000e+00  0.000000e+00  3.418019e+01  5.439947e+00 
30000.000  0.000000e+00  0.000000e+00  2.306833e+01  3.671439e+00 
70000.000  0.000000e+00  0.000000e+00  1.996856e+01  3.178095e+00 
