#      z         IWC          R_eff
#     (km)     (g/m^3)         (um)
     10.236   0.000000000   9.490000000
     10.229   0.000000000   9.490000000
     10.222   0.000000000   9.490000000
     10.215   0.000000000   9.490000000
     10.208   0.000000000   9.490000000
     10.200   0.000000000   9.490000000
     10.193   0.000000000   9.490000000
     10.186   0.000000000   9.490000000
     10.179   0.000000000   9.490000000
     10.172   0.000000000   9.490000000
     10.165   0.000000000   9.490000000
     10.158   0.000000000   9.490000000
     10.151   0.000000000   9.490000000
     10.144   0.000000000   9.490000000
     10.137   0.000000000   9.490000000
     10.130   0.000000000   9.490000000
     10.123   0.000000000   9.490000000
     10.116   0.000000000   9.490000000
     10.109   0.000000000   9.490000000
     10.102   0.000000000   9.490000000
     10.095   0.000000000   9.490000000
     10.089   0.000000007   9.490000000
     10.082   0.000000043   12.995911675
     10.075   0.000000188   19.532719307
     10.068   0.000000670   25.918854590
     10.061   0.000002193   25.429995731
     10.054   0.000006548   25.280411137
     10.047   0.000017935   25.128971174
     10.040   0.000044542   24.321008823
     10.033   0.000112604   23.809039703
     10.026   0.000243302   22.971380531
     10.019   0.000486307   21.992471375
     10.012   0.000896488   21.149657186
     10.005   0.001457224   19.669547328
     9.998   0.002569205   19.195966161
     9.991   0.003218609   17.551650672
     9.983   0.004390253   16.600650270
     9.976   0.005784907   15.993442503
     9.969   0.006390985   14.716842998
     9.962   0.007836948   14.160331375
     9.955   0.009246864   14.010811356
     9.948   0.010122875   13.488867808
     9.941   0.010965558   12.877285371
     9.934   0.012060545   12.589182916
     9.927   0.013259809   12.549888197
     9.920   0.013595331   12.286475794
     9.913   0.014667108   12.456223885
     9.906   0.014986714   12.549581697
     9.899   0.015668045   12.715438970
     9.892   0.015979002   12.981678083
     9.885   0.015857011   13.280383428
     9.878   0.015631229   13.632416085
     9.872   0.015246474   14.022944015
     9.865   0.015035197   14.614313841
     9.858   0.014571949   15.246361727
     9.851   0.013777961   15.725338017
     9.844   0.013196953   16.503858205
     9.837   0.012258225   17.067426597
     9.830   0.011936860   18.006823666
     9.823   0.011464489   18.796168661
     9.816   0.010636516   19.568085918
     9.809   0.009995627   20.449080694
     9.802   0.009590834   21.084495529
     9.795   0.009028944   21.740508600
     9.788   0.009548428   23.547101591
     9.781   0.009593017   24.805682187
     9.774   0.008533886   25.188996005
     9.767   0.008617255   26.443716706
