#      z         IWC          R_eff
#     (km)     (g/m^3)         (um)
     9.759   0.000000147   22.402931791
     9.752   0.000000232   22.936686946
     9.745   0.000000354   23.966134904
     9.738   0.000000612   36.793047911
     9.731   0.000000972   37.897429138
     9.724   0.000001286   49.702397519
     9.717   0.000001581   49.650538131
     9.710   0.000002262   50.296788686
     9.703   0.000002965   49.910588132
     9.696   0.000003603   49.202470109
     9.689   0.000004355   49.707363360
     9.682   0.000006115   51.541210269
     9.675   0.000008507   52.665949624
     9.668   0.000011379   52.922216128
     9.661   0.000015711   52.338255045
     9.655   0.000020766   51.538245316
     9.648   0.000026979   51.141032600
     9.641   0.000034490   51.139402785
     9.634   0.000044327   52.383238653
     9.627   0.000050909   52.680330555
     9.620   0.000064905   52.514616982
     9.613   0.000079559   54.451138567
     9.606   0.000092800   54.313662986
     9.599   0.000123064   56.555203628
     9.592   0.000153058   58.261652157
     9.585   0.000153902   56.502936786
     9.578   0.000179976   57.999070123
     9.571   0.000185116   56.998400396
     9.564   0.000205781   56.238088291
     9.557   0.000292436   60.268095694
     9.550   0.000363319   60.067253798
     9.542   0.000414906   58.536279539
     9.535   0.000486650   59.764472098
     9.528   0.000524141   59.164434788
     9.521   0.000607033   60.434220359
     9.514   0.000713300   60.984806623
     9.507   0.000844624   61.710452428
     9.500   0.000910214   60.696584114
     9.493   0.000848378   57.552948419
     9.486   0.000976674   59.001431509
     9.479   0.001069546   60.070517065
     9.472   0.001165679   60.275709984
     9.465   0.001360357   61.289749283
     9.458   0.001509864   61.270991864
     9.451   0.001654752   62.920044002
     9.444   0.001765514   62.256498495
     9.438   0.001846596   61.308193835
     9.431   0.001969751   61.865182943
     9.424   0.002241868   62.834718847
     9.417   0.002416919   64.286199631
     9.410   0.002554762   65.869608079
     9.403   0.002374477   65.168263973
     9.396   0.002437189   66.377746407
     9.389   0.002471092   67.469474743
     9.382   0.002607891   68.883462518
     9.375   0.002695243   68.193920015
     9.368   0.003085849   68.240689870
     9.361   0.003670738   68.780267611
     9.354   0.004251510   68.963709055
     9.347   0.004291234   67.507557105
     9.340   0.004721887   69.415058533
     9.333   0.004503525   68.233166530
     9.325   0.004697827   69.100853580
     9.318   0.004982806   70.237190812
     9.311   0.005881396   72.598078987
     9.304   0.007026506   74.592288001
     9.297   0.007446582   74.982141086
     9.290   0.008081162   75.889351137
     9.283   0.008679946   76.718722994
     9.276   0.009286197   77.421442256
     9.269   0.009928097   77.906428487
     9.262   0.010698773   78.299250163
     9.255   0.011687889   78.845689131
     9.248   0.012713381   79.401019320
     9.241   0.013387840   79.816112702
     9.234   0.013674203   80.342040746
     9.227   0.013300797   80.637350038
     9.220   0.011700737   78.384247900
     9.214   0.011883075   79.648489191
     9.207   0.011392131   79.314064351
     9.200   0.012068283   82.254409790
     9.193   0.011978424   83.302307758
     9.186   0.011761624   83.945720689
     9.179   0.011673306   84.531675384
     9.172   0.011860320   84.829531261
     9.165   0.012399280   85.069186753
     9.158   0.013074755   85.221196059
     9.151   0.013644352   85.309402493
     9.144   0.014088692   85.368104919
     9.137   0.014499825   85.429674073
     9.130   0.014933761   85.488230980
     9.123   0.015335016   85.522893642
     9.116   0.015636531   85.540363216
     9.108   0.015874773   85.546598712
     9.101   0.016081172   85.542924353
     9.094   0.016277754   85.527535703
     9.087   0.016478247   85.498162662
     9.080   0.016701526   85.452615167
     9.073   0.016973139   85.383333499
     9.066   0.017287875   85.286606918
     9.059   0.017723152   85.171181126
     9.052   0.018311192   85.104802565
     9.045   0.018991159   85.008789029
     9.038   0.019703086   84.953237092
     9.031   0.020240739   84.925028204
     9.024   0.020505231   84.965766291
     9.017   0.020549718   85.059225967
     9.010   0.020462958   85.207124357
     9.003   0.020116782   85.063504230
     8.997   0.017338049   81.346835941
     8.990   0.014202689   76.836644439
     8.983   0.010895764   71.611066232
     8.976   0.009590585   70.713256719
     8.969   0.008977656   72.332171840
     8.962   0.007466533   71.423535701
     8.955   0.006972238   73.638948379
     8.948   0.004994395   69.408859417
     8.941   0.004421261   69.726091169
     8.934   0.003915109   69.224915933
     8.927   0.003138655   63.986139139
     8.920   0.003151133   63.448911533
     8.913   0.003265539   66.405715188
     8.906   0.002267648   59.279122070
     8.899   0.002534877   60.351019783
     8.892   0.002320016   59.263817093
     8.884   0.002203924   59.669466282
     8.877   0.002134327   60.201033193
     8.870   0.002214222   60.691003455
     8.863   0.001887479   58.046578488
     8.856   0.001957899   58.875579271
     8.849   0.001895196   59.889556724
     8.842   0.001382705   57.934485085
     8.835   0.000972986   57.121385908
     8.828   0.000652224   54.853291658
     8.821   0.000525310   55.420641729
     8.814   0.000574681   59.422505728
     8.807   0.000626081   62.172504840
     8.800   0.000606863   64.130195824
     8.793   0.000456883   63.630017394
     8.786   0.000227977   60.613248934
     8.780   0.000084306   58.341513068
     8.773   0.000031551   55.898646679
     8.766   0.000016860   55.137334130
     8.759   0.000012318   54.662843468
     8.752   0.000015592   57.559918787
     8.745   0.000024510   62.336315750
     8.738   0.000030971   66.222273745
     8.731   0.000033278   68.873792770
     8.724   0.000032152   70.185305958
     8.717   0.000024452   70.379348472
     8.710   0.000012794   70.199515903
     8.703   0.000005096   69.441979576
     8.696   0.000001772   67.212800786
     8.689   0.000000177   65.135376644
     8.682   0.000000002   14.813183952
     8.675   0.000000000   9.490000000
     8.667   0.000000000   9.490000000
     8.660   0.000000000   9.490000000
     8.653   0.000000000   9.490000000
     8.646   0.000000000   9.490000000
     8.639   0.000000000   9.490000000
     8.632   0.000000000   9.490000000
     8.625   0.000000000   9.490000000
     8.618   0.000000000   9.490000000
     8.611   0.000000000   9.490000000
     8.604   0.000000000   9.490000000
     8.597   0.000000000   9.490000000
     8.590   0.000000000   9.490000000
     8.583   0.000000000   9.490000000
     8.576   0.000000000   9.490000000
     8.569   0.000000000   9.490000000
     8.562   0.000000000   9.490000000
     8.556   0.000000000   9.490000000
     8.549   0.000000000   9.490000000
     8.542   0.000000000   9.490000000
     8.535   0.000000000   9.490000000
     8.528   0.000000000   9.490000000
     8.521   0.000000000   9.490000000
     8.514   0.000000000   9.490000000
     8.507   0.000000000   9.490000000
     8.500   0.000000000   9.490000000
     8.493   0.000000000   9.490000000
     8.486   0.000000000   9.490000000
     8.479   0.000000000   9.490000000
     8.472   0.000000000   9.490000000
     8.465   0.000000000   9.490000000
     8.458   0.000000000   9.490000000
     8.457   0.000000000   9.490000000
